pickslip_id,parts_m,edge_freq
pickslip_8589999411,"part_8589937243,part_8589947395,part_8589999410",1
pickslip_8590157354,"part_8589949770,part_8590157354,part_8590157382,part_8590157384",1
pickslip_8590231243,"part_8590147159,part_8590147172,part_8590147173,part_8590147174,part_8590147175,part_8590147176,part_8590147177,part_8590147178,part_8590147179",6
pickslip_8590276237,"part_8590101939,part_8590276238",1
pickslip_8590126285,"part_8589938471,part_8590126285",1
pickslip_8589938949,"part_8589938116,part_8589938949",1
pickslip_8590228367,"part_8590002642,part_8590081749",1
pickslip_8589966789,"part_8589956108,part_8589966786,part_8589966787,part_8589966789",1
pickslip_8590224395,"part_8589936538,part_8589949234,part_8590224395",3
pickslip_8590126273,"part_8589936538,part_8589949234",9
pickslip_8590073018,"part_8589936360,part_8589944061,part_8590073013",1
pickslip_8590017904,"part_8589934648,part_8589934747,part_8589934990,part_8589935098,part_8589935306,part_8589935696,part_8589943936",1
pickslip_8590012885,"part_8589935098,part_8589943936",3
pickslip_8590138806,"part_8589934666,part_8589934732,part_8589934734,part_8589934747,part_8589936295,part_8589936359,part_8589936360,part_8589936687,part_8589939096,part_8589941734,part_8589943294,part_8589954752,part_8589962004,part_8589976329,part_8589976571,part_8590027526,part_8590044003,part_8590113242,part_8590138807",1
pickslip_8590248375,"part_8589934648,part_8589936295,part_8589936360,part_8589962004",1
pickslip_8590028800,"part_8589934690,part_8589935804,part_8589938852,part_8589945724,part_8589952271,part_8589952276,part_8589952277,part_8589979426,part_8589980847,part_8589980851",1
pickslip_8590042015,"part_8589934690,part_8589935804,part_8589938852,part_8589945723,part_8589945724,part_8589952271,part_8589952276,part_8589952277",10
pickslip_8590261450,"part_8589934690,part_8589935804,part_8589945723,part_8589952271",1
pickslip_8590009564,"part_8589938852,part_8589945724,part_8589952271",2
pickslip_8590258413,"part_8589934690,part_8589945723,part_8589952271",1
pickslip_8590241201,"part_8589949274,part_8590223996,part_8590223998",1
pickslip_8589945557,"part_8589934666,part_8589943854,part_8589945544,part_8589945558",1
pickslip_8589993377,"part_8589934857,part_8589934981,part_8589935281",1
pickslip_8589965648,"part_8589934981,part_8589940751,part_8589950983",1
pickslip_8590206699,"part_8589934981,part_8589935155",1
pickslip_8589993713,"part_8589934981,part_8589935281,part_8589936114,part_8589942015,part_8589952885",1
pickslip_8590207972,"part_8589934981,part_8589935281,part_8589949837",1
pickslip_8590270064,"part_8589934944,part_8589934981,part_8589935189,part_8589936283",1
pickslip_8589982427,"part_8589934875,part_8589934981",1
pickslip_8590222337,"part_8589934981,part_8589935313,part_8589935665",1
pickslip_8590076058,"part_8589942570,part_8589949156,part_8589952006,part_8589993313,part_8590076252",1
pickslip_8590139628,"part_8590127454,part_8590139628",1
pickslip_8589962794,"part_8589943512,part_8589943515",15
pickslip_8589981091,"part_8589934911,part_8589968976,part_8589981092",1
pickslip_8589954435,"part_8589935398,part_8589935539,part_8589936360,part_8589936690,part_8589936691,part_8589936711,part_8589936712,part_8589937932,part_8589937933,part_8589938993,part_8589943854,part_8589943866,part_8589944882,part_8589946629,part_8589948384,part_8589949391,part_8589951417,part_8589951586,part_8589952006,part_8589952009,part_8589952011,part_8589952013,part_8589952014,part_8589954422,part_8589954424,part_8589954430,part_8589954431,part_8589954433,part_8589954436,part_8589954437",1
pickslip_8590082486,"part_8589937932,part_8589937933,part_8589952011,part_8590082468",1
pickslip_8590143401,"part_8589937436,part_8589937932,part_8589937933,part_8589952011,part_8590150476",1
pickslip_8590262125,"part_8589934659,part_8589937299",1
pickslip_8590038134,"part_8589935247,part_8589940191",7
pickslip_8590156661,"part_8589935078,part_8589935154,part_8589935189,part_8589935247,part_8589935280,part_8589950851",1
pickslip_8590025299,"part_8589934876,part_8589935247,part_8589935281",1
pickslip_8590208783,"part_8589936289,part_8589941883,part_8590025922",1
pickslip_8590136176,"part_8589934857,part_8589934917,part_8589936289,part_8589939282,part_8589940091,part_8589940196,part_8589941883,part_8589967082,part_8589970825",1
pickslip_8590257456,"part_8589934857,part_8589934876,part_8589934917,part_8589934945,part_8589937540,part_8589945975",1
pickslip_8589934921,"part_8589934857,part_8589934911,part_8589934917,part_8589934919,part_8589934920,part_8589934940,part_8589934941,part_8589934944,part_8589934945,part_8589937540",1
pickslip_8590219023,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589934917,part_8589935299,part_8589935976,part_8589940187,part_8589945539",1
pickslip_8590207857,"part_8589934827,part_8589934840,part_8589934857,part_8589934876,part_8589934917,part_8589935078,part_8589935299,part_8589935976,part_8589938583,part_8589939156,part_8589940824",1
pickslip_8590262465,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589934917,part_8589935154,part_8589935280,part_8589935281,part_8589935299,part_8589935976",1
pickslip_8590239114,"part_8589934857,part_8589934876,part_8589934917,part_8589935078,part_8589935976,part_8589936329",1
pickslip_8589945243,"part_8589934857,part_8589934917,part_8589935280,part_8589935665,part_8589936329,part_8589940187",1
pickslip_8590031415,"part_8589934840,part_8589934857,part_8589934876,part_8589934917,part_8589935078,part_8589935154,part_8589935281,part_8589950851,part_8589952885",1
pickslip_8590228826,"part_8589934857,part_8589934917,part_8589935189,part_8589952885",1
pickslip_8590122115,"part_8589934840,part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589934917,part_8589935313,part_8589935665,part_8589936283,part_8589939156,part_8589943421",1
pickslip_8590122844,"part_8589934857,part_8589934917,part_8589934944,part_8589935302,part_8589938583,part_8589940795,part_8589940824,part_8589944140,part_8589944582,part_8589950653,part_8590092838",1
pickslip_8590091090,"part_8589934793,part_8589934857,part_8589934917,part_8589937674",1
pickslip_8590213620,"part_8589934857,part_8589934917,part_8589941261,part_8590213589,part_8590213591,part_8590213595,part_8590213614,part_8590213615,part_8590213616,part_8590213617,part_8590213618",1
pickslip_8590105717,"part_8589934857,part_8589934917,part_8590087297",1
pickslip_8590090603,"part_8589934857,part_8589934917,part_8589935208",3
pickslip_8589942365,"part_8589934857,part_8589934876,part_8589941883",1
pickslip_8590205496,"part_8589934857,part_8589934876,part_8589935281,part_8589939282,part_8589948144",1
pickslip_8589955959,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589935280,part_8589935281,part_8589935299",1
pickslip_8590209677,"part_8589934857,part_8589936329",1
pickslip_8590013065,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589935078,part_8589935154,part_8589935189,part_8589935280",1
pickslip_8589966801,"part_8589934857,part_8589935078,part_8589935281",1
pickslip_8589987117,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589935078,part_8589935154,part_8589935281",1
pickslip_8589957466,"part_8589934848,part_8589934857,part_8589934870,part_8589934876,part_8589934944,part_8589934945,part_8589936283,part_8589942208,part_8589943626,part_8589949966",1
pickslip_8590208348,"part_8589934857,part_8589942015",2
pickslip_8589981173,"part_8589934857,part_8589934876,part_8589935281",2
pickslip_8590121863,"part_8589934857,part_8589934910,part_8589938460,part_8589941035,part_8589942062,part_8589950222,part_8589985696",1
pickslip_8590129318,"part_8589934857,part_8589958108",1
pickslip_8590046305,"part_8589934857,part_8589935665",1
pickslip_8590085861,"part_8589934857,part_8589935208",1
pickslip_8590253056,"part_8589934848,part_8589934870,part_8589934876,part_8589934917,part_8589934945,part_8589936090,part_8589941883,part_8590253055",1
pickslip_8590056900,"part_8589934876,part_8589934917,part_8589935299,part_8589940751,part_8589954125",1
pickslip_8590098728,"part_8589934876,part_8589934917,part_8589935078,part_8589936114",1
pickslip_8590223351,"part_8589934917,part_8589935078,part_8589944056",1
pickslip_8589946179,"part_8589934917,part_8589935078,part_8589935314,part_8589937756,part_8589938977,part_8589945378",1
pickslip_8589987547,"part_8589934917,part_8589935078,part_8589935208",1
pickslip_8590177038,"part_8589934917,part_8589935291",1
pickslip_8590061188,"part_8589934917,part_8589935314,part_8589935912",1
pickslip_8589994429,"part_8589934848,part_8589934870,part_8589934876,part_8589934917,part_8589935341",1
pickslip_8590071178,"part_8589934917,part_8589941358,part_8590071174,part_8590071176,part_8590071177",1
pickslip_8590177969,"part_8589934917,part_8589938895",1
pickslip_8590195350,"part_8589934917,part_8589934944",1
pickslip_8589999457,"part_8589934876,part_8589934917",3
pickslip_8589998645,"part_8589934917,part_8589939156,part_8589948144,part_8589949966",1
pickslip_8589975086,"part_8589934917,part_8589935208",4
pickslip_8590241213,"part_8589936289,part_8589941883",7
pickslip_8590221087,"part_8589934876,part_8589936289,part_8589940091,part_8589941883",1
pickslip_8590097966,"part_8589936114,part_8589936289",1
pickslip_8590137624,"part_8589941883,part_8590017166",1
pickslip_8590212199,"part_8589945975,part_8589950983,part_8589955292",2
pickslip_8590278697,"part_8589934848,part_8589934870,part_8589934876,part_8589935299,part_8589950983",1
pickslip_8590197976,"part_8589935208,part_8589935281,part_8589938895,part_8589950983",1
pickslip_8590193285,"part_8589934876,part_8589937540,part_8589950983",1
pickslip_8590254638,"part_8589934793,part_8589934989,part_8589939282,part_8589947187,part_8590254408",1
pickslip_8590106787,"part_8589934848,part_8589934870,part_8589934876,part_8589935078,part_8589935280,part_8589935299,part_8589942015,part_8589944056,part_8589969775,part_8589984612",1
pickslip_8590010249,"part_8589934848,part_8589934870,part_8589934876,part_8589935078,part_8589935281,part_8589935299,part_8589935313,part_8589935976,part_8589936086,part_8589938895,part_8589938977,part_8589943421,part_8589969827",1
pickslip_8589948626,"part_8589935189,part_8589935281,part_8589935299,part_8589936083,part_8589936283,part_8589936918,part_8589944124",1
pickslip_8589961512,"part_8589934835,part_8589934840,part_8589934876,part_8589934944,part_8589935189,part_8589935281,part_8589935299,part_8589935789,part_8589939156,part_8589940187,part_8589947567",1
pickslip_8589946774,"part_8589934699,part_8589934848,part_8589934870,part_8589934876,part_8589935189,part_8589935299,part_8589936083,part_8589936918,part_8589941380,part_8589941856,part_8589943758,part_8589946332",1
pickslip_8590081081,"part_8589935189,part_8589935299,part_8589936809,part_8589936810",1
pickslip_8589995007,"part_8589934848,part_8589935299,part_8589951048",1
pickslip_8590198127,"part_8589934947,part_8589935122,part_8589935299,part_8589947714",1
pickslip_8590203022,"part_8589934840,part_8589934848,part_8589934870,part_8589934876,part_8589934945,part_8589935299,part_8589937540",1
pickslip_8590139537,"part_8589934848,part_8589934870,part_8589934876,part_8589935299,part_8589935976,part_8589936086",2
pickslip_8590186982,"part_8589934848,part_8589934870,part_8589935299",1
pickslip_8589954199,"part_8589934848,part_8589934870,part_8589934876,part_8589935299,part_8589935313,part_8589935976,part_8589939156",1
pickslip_8590086136,"part_8589934848,part_8589934870,part_8589934876,part_8589935299,part_8589936918",1
pickslip_8590163932,"part_8589934848,part_8589934870,part_8589935299,part_8589936083",1
pickslip_8590219013,"part_8589934840,part_8589934876,part_8589935299,part_8590147142,part_8590209860",1
pickslip_8590219786,"part_8589935299,part_8589935976,part_8589936086",1
pickslip_8590084751,"part_8589935299,part_8589943758",1
pickslip_8590163203,"part_8589934876,part_8589935299,part_8589943758",1
pickslip_8590218520,"part_8589934835,part_8589935299",1
pickslip_8589975289,"part_8589935299,part_8589935665,part_8589936230,part_8589966153",1
pickslip_8590100508,"part_8589935299,part_8589944124",2
pickslip_8590259413,"part_8589935154,part_8589935299,part_8589939156,part_8589940824,part_8589944124,part_8589949966",1
pickslip_8590132681,"part_8589934876,part_8589935299,part_8589936083",1
pickslip_8590170671,"part_8589935299,part_8589948144",2
pickslip_8590049313,"part_8589934840,part_8589935299,part_8589935976,part_8589939156",1
pickslip_8590177995,"part_8589934881,part_8589940751,part_8589962408",1
pickslip_8590041659,"part_8589934876,part_8589935078,part_8589935154,part_8589936283,part_8589936329",1
pickslip_8590096456,"part_8589935314,part_8589935912,part_8589936329",1
pickslip_8590234359,"part_8589935929,part_8589936329,part_8590132744",1
pickslip_8589959105,"part_8589935078,part_8589950851",1
pickslip_8590231896,"part_8589935078,part_8589942015,part_8589944056,part_8589950851",1
pickslip_8589941381,"part_8589935078,part_8589935155,part_8589936114,part_8589941379,part_8589941381,part_8589941385",1
pickslip_8589983083,"part_8589934835,part_8589934876,part_8589934944,part_8589934945,part_8589935078,part_8589935976,part_8589936283,part_8589944124,part_8589952885",1
pickslip_8590097671,"part_8589934840,part_8589934876,part_8589935078,part_8589935281,part_8589952885",1
pickslip_8590044129,"part_8589935078,part_8589936283",1
pickslip_8590027863,"part_8589935078,part_8589935281,part_8589936283",1
pickslip_8590131983,"part_8589934827,part_8589934944,part_8589934945,part_8589935078,part_8589936086,part_8589936090,part_8589936283,part_8589938583,part_8589940824,part_8590039983",1
pickslip_8590089247,"part_8589934835,part_8589934876,part_8589935078,part_8589935789,part_8589936283,part_8589940751",1
pickslip_8590013513,"part_8589935078,part_8589935281",4
pickslip_8590088301,"part_8589934793,part_8589934876,part_8589935078,part_8589935514",1
pickslip_8590222292,"part_8589934793,part_8589935078,part_8589937674,part_8589968644",1
pickslip_8590010328,"part_8589935078,part_8589938977,part_8589969827",8
pickslip_8590144191,"part_8589935078,part_8589935314,part_8589937756,part_8589990733",1
