part_id,part_abs_freq,type
part_8590038028,1,Consumable
part_8589961829,1,Consumable
part_8590064644,3,Consumable
part_8590242475,1,Consumable
part_8589942549,38,Consumable
part_8590004467,22,Consumable
part_8589946727,47,Consumable
part_8589945489,8,Consumable
part_8589945488,3,Consumable
part_8590058040,7,Consumable
part_8589936041,10,Consumable
part_8590257561,1,Consumable
part_8590163324,3,Consumable
part_8589965409,19,Consumable
part_8590088471,2,Consumable
part_8590024433,1,Consumable
part_8590247793,1,Consumable
part_8589945966,5,Consumable
part_8590145528,3,Part
part_8590061119,2,Consumable
part_8590182211,1,Consumable
part_8589938341,18,Consumable
part_8590115402,1,Consumable
part_8590158982,8,Part
part_8590144411,4,Consumable
part_8589955828,3,Consumable
part_8589941513,30,Consumable
part_8589941526,62,Consumable
part_8589957799,7,Consumable
part_8589940540,23,Consumable
part_8589955432,31,Consumable
part_8589987991,4,Consumable
part_8589934709,140,Consumable
part_8589939845,9,Consumable
part_8590024149,5,Consumable
part_8590113464,1,Consumable
part_8589949388,40,Consumable
part_8589962689,1,Consumable
part_8589958208,14,Consumable
part_8590010790,2,Consumable
part_8589934708,87,Consumable
part_8589982401,22,Consumable
part_8589939768,45,Consumable
part_8590062276,3,Consumable
part_8589936346,1186,Consumable
part_8590120609,1,Consumable
part_8589952014,45,Consumable
part_8589942850,62,Consumable
part_8590010791,5,Consumable
part_8589934613,150,Consumable
part_8589951415,6,Consumable
part_8590273084,1,Consumable
part_8589938257,24,Consumable
part_8589938015,225,Consumable
part_8589997167,1,Consumable
part_8590099056,1,Consumable
part_8589937674,118,Part
part_8589990284,30,Consumable
part_8589939350,5,Consumable
part_8589945078,10,Consumable
part_8589978532,5,Consumable
part_8589965652,4,Part
part_8589948574,8,Consumable
part_8589936351,110,Consumable
part_8589984148,9,Consumable
part_8589996155,8,Consumable
part_8590277444,1,Consumable
part_8590256914,1,Consumable
part_8590217940,2,Consumable
part_8589935441,11,Consumable
part_8589934933,104,Part
part_8590003752,3,Consumable
part_8589936905,131,Consumable
part_8590077106,8,Consumable
part_8590174266,1,Consumable
part_8590082209,1,Consumable
part_8590210728,1,Consumable
part_8589984876,2,Consumable
part_8590258757,2,Part
part_8590090508,11,Consumable
part_8590110564,2,Consumable
part_8590248204,4,Consumable
part_8589941225,14,Consumable
part_8589943065,3,Consumable
part_8589951837,27,Consumable
part_8589956271,2,Consumable
part_8590139549,1,Consumable
part_8590213428,1,Consumable
part_8590002381,3,Consumable
part_8589935053,7,Consumable
part_8589960061,15,Consumable
part_8590007970,1,Consumable
part_8589962657,10,Consumable
part_8590060799,5,Consumable
part_8590193358,3,Consumable
part_8589937089,23,Consumable
part_8590006526,3,Consumable
part_8590047340,3,Consumable
part_8589998331,15,Consumable
part_8589963349,9,Consumable
part_8590049260,2,Consumable
part_8590098383,2,Consumable
part_8589938843,274,Consumable
part_8590140094,5,Consumable
part_8589992781,2,Consumable
part_8590140093,6,Consumable
part_8589943829,2,Consumable
part_8590064450,4,Consumable
part_8590007971,2,Consumable
part_8589992780,1,Consumable
part_8589967469,8,Consumable
part_8590007973,1,Consumable
part_8589960253,2,Consumable
part_8589935389,368,Consumable
part_8589937639,2,Consumable
part_8589937869,3,Consumable
part_8590045915,2,Consumable
part_8589993269,1,Consumable
part_8589987787,3,Consumable
part_8589938864,87,Consumable
part_8589981210,10,Consumable
part_8589942927,6,Consumable
part_8590034831,6,Consumable
part_8589935698,86,Consumable
part_8589942552,38,Consumable
part_8589977826,15,Consumable
part_8589935701,12,Consumable
part_8589959609,13,Consumable
part_8590118793,2,Consumable
part_8590032568,1,Consumable
part_8589980885,4,Consumable
part_8589972032,16,Consumable
part_8590135650,1,Consumable
part_8590123566,1,Consumable
part_8590092004,3,Consumable
part_8590017216,1,Consumable
part_8590034153,2,Consumable
part_8590206523,6,Consumable
part_8589943062,21,Consumable
part_8590002468,16,Consumable
part_8589966374,11,Consumable
part_8589938852,93,Consumable
part_8589958928,5,Consumable
part_8589942249,67,Consumable
part_8589937920,33,Consumable
part_8589960845,7,Consumable
part_8589936213,10,Consumable
part_8589934975,115,Consumable
part_8589937906,350,Consumable
part_8589963178,3,Consumable
part_8590028643,2,Consumable
part_8590011622,1,Consumable
part_8589942335,69,Consumable
part_8589939580,13,Consumable
part_8590241370,1,Consumable
part_8589935902,37,Consumable
part_8589935794,12,Consumable
part_8590236026,3,Consumable
part_8589960584,1,Consumable
part_8589997807,5,Consumable
part_8589936810,22,Consumable
part_8590044968,1,Consumable
part_8589935681,4,Consumable
part_8589999264,5,Consumable
part_8590077436,3,Consumable
part_8590049914,3,Consumable
part_8589998848,3,Consumable
part_8590139524,1,Consumable
part_8590027754,2,Consumable
part_8589946929,12,Consumable
part_8590062513,1,Consumable
part_8590013075,8,Consumable
part_8590191309,1,Consumable
part_8589983848,1,Consumable
part_8590139740,1,Consumable
part_8590225789,1,Consumable
part_8590222123,1,Consumable
part_8589944441,1,Consumable
part_8590206881,1,Consumable
part_8590148575,1,Consumable
part_8590001012,4,Consumable
part_8590271144,3,Consumable
part_8590253647,1,Consumable
part_8590105416,1,Consumable
part_8590105417,1,Consumable
part_8590081401,1,Consumable
part_8590012752,2,Consumable
part_8590204881,1,Consumable
part_8590012750,1,Consumable
part_8589979189,1,Consumable
part_8589940536,4,Consumable
part_8589985999,5,Consumable
part_8590039716,2,Consumable
part_8589976211,2,Consumable
part_8589944603,10,Consumable
part_8590094950,18,Consumable
part_8590206034,2,Consumable
part_8590146022,2,Consumable
part_8590065246,2,Consumable
part_8590030975,2,Consumable
part_8590271047,1,Consumable
part_8589955805,1,Consumable
part_8590031094,3,Consumable
part_8590063704,1,Consumable
part_8590003092,1,Consumable
part_8590050295,7,Consumable
part_8590116170,2,Consumable
part_8590062011,1,Consumable
part_8589972850,1,Consumable
part_8590083326,2,Consumable
part_8589963552,2,Consumable
part_8589936385,445,Consumable
part_8589936361,78,Consumable
part_8589940079,8,Consumable
part_8590066544,1,Consumable
part_8590113116,1,Consumable
part_8589935686,56,Consumable
part_8589942004,20,Consumable
part_8589935098,109,Consumable
part_8590020539,1,Consumable
part_8589940968,6,Consumable
part_8589990906,10,Consumable
part_8589936477,44,Consumable
part_8589941687,66,Consumable
part_8589955354,29,Consumable
part_8589948589,28,Consumable
part_8590050322,5,Consumable
part_8589935156,855,Consumable
part_8589971746,16,Consumable
part_8589957167,6,Consumable
part_8590028384,4,Consumable
part_8589939244,11,Consumable
part_8590112190,5,Consumable
part_8590210977,1,Consumable
part_8590199660,1,Consumable
part_8590055172,1,Consumable
part_8590047160,1,Consumable
part_8590041601,3,Consumable
part_8590153296,4,Consumable
part_8590003418,7,Consumable
part_8590107033,14,Consumable
part_8590015344,17,Consumable
part_8589945041,11,Consumable
part_8589953630,2,Part
part_8590236975,2,Consumable
part_8590024201,2,Consumable
part_8589974807,4,Consumable
part_8590104814,2,Consumable
part_8590088439,1,Consumable
part_8589973361,1,Consumable
part_8589967011,2,Consumable
part_8590064403,1,Consumable
part_8590100226,4,Consumable
part_8589935825,40,Consumable
part_8590001645,4,Consumable
part_8589976042,3,Consumable
part_8590222196,1,Consumable
part_8589952384,3,Consumable
part_8589990310,63,Consumable
part_8590141004,1,Consumable
part_8590047360,3,Consumable
part_8590092854,2,Consumable
part_8589982396,6,Consumable
part_8590073613,1,Consumable
part_8590206967,1,Consumable
part_8589939259,17,Consumable
part_8589936009,16,Consumable
part_8589972182,4,Consumable
part_8590201106,2,Consumable
part_8589980857,7,Consumable
part_8589942045,8,Consumable
part_8589985225,3,Consumable
part_8589995145,5,Consumable
part_8589969173,3,Consumable
part_8589937985,2,Consumable
part_8589978315,4,Consumable
part_8589957953,1,Consumable
part_8590029878,2,Consumable
part_8590187663,1,Consumable
part_8589942832,9,Consumable
part_8590021854,7,Consumable
part_8589965672,5,Consumable
part_8590109392,1,Consumable
part_8589968385,2,Consumable
part_8589935920,32,Consumable
part_8590134022,2,Consumable
part_8589960060,5,Consumable
part_8589937923,10,Consumable
part_8589979849,5,Consumable
part_8590064998,13,Consumable
part_8590115950,1,Consumable
part_8589945513,4,Consumable
part_8590126159,1,Consumable
part_8590066651,1,Consumable
part_8590041602,2,Consumable
part_8589939246,3,Consumable
part_8589952385,33,Consumable
part_8590161670,1,Consumable
part_8590022546,10,Consumable
part_8590022949,6,Consumable
part_8590022947,2,Consumable
part_8589947043,11,Consumable
part_8589935395,283,Consumable
part_8590165869,7,Consumable
part_8589981452,7,Consumable
part_8589959054,40,Consumable
part_8590010789,2,Consumable
part_8590037346,3,Consumable
part_8590270518,2,Consumable
part_8590131434,1,Consumable
part_8589964716,3,Consumable
part_8590007156,9,Consumable
part_8590031543,2,Consumable
part_8590008760,1,Consumable
part_8590141690,4,Consumable
part_8590068359,6,Consumable
part_8589951855,7,Consumable
part_8590198837,2,Consumable
part_8590126041,4,Consumable
part_8590040940,3,Consumable
part_8590269621,1,Consumable
part_8589990788,2,Consumable
part_8590260844,1,Consumable
part_8590107680,2,Consumable
part_8590001568,1,Consumable
part_8589951114,7,Part
part_8590069790,2,Consumable
part_8589939175,35,Consumable
part_8590207394,1,Consumable
part_8589938253,4,Consumable
part_8590002764,3,Consumable
part_8590022840,4,Consumable
part_8590032202,3,Consumable
part_8589952118,3,Consumable
part_8589974892,5,Consumable
part_8590248235,1,Part
part_8590063853,6,Consumable
part_8590112614,1,Part
part_8590166519,1,Part
part_8589972259,1,Consumable
part_8590187309,1,Non-aircraft material
part_8589948087,7,Consumable
part_8589942954,1,Non-aircraft material
part_8589950005,2,Consumable
part_8590051448,2,Consumable
part_8590018904,2,Consumable
part_8590051449,2,Consumable
part_8589988190,13,Consumable
part_8589977120,8,Consumable
part_8589938225,19,Consumable
part_8590057563,1,Consumable
part_8590114062,2,Consumable
part_8589990449,14,Consumable
part_8590020493,2,Consumable
part_8589966923,1,Consumable
part_8590048228,1,Consumable
part_8589984563,4,Consumable
part_8590091731,9,Consumable
part_8589979151,7,Consumable
part_8589948676,8,Consumable
part_8590071264,1,Consumable
part_8589981935,10,Consumable
part_8590095347,3,Consumable
part_8590005808,5,Consumable
part_8590070234,1,Consumable
part_8589938568,11,Consumable
part_8589989432,2,Consumable
part_8590181309,3,Consumable
part_8590042282,5,Consumable
part_8589938500,6,Consumable
part_8589954203,3,Consumable
part_8590189368,1,Consumable
part_8589936318,67,Consumable
part_8589939745,50,Consumable
part_8590092638,4,Consumable
part_8589956234,6,Consumable
part_8589977100,10,Consumable
part_8590162417,1,Part
part_8589999614,9,Consumable
part_8590125677,3,Consumable
part_8589936633,233,Consumable
part_8590017647,6,Consumable
part_8590046133,5,Consumable
part_8590029134,3,Consumable
part_8589935258,3,Consumable
part_8589941467,2,Consumable
part_8589952100,3,Consumable
part_8589952105,1,Consumable
part_8589971090,6,Consumable
part_8590257831,2,Consumable
part_8590163212,4,Consumable
part_8590097471,1,Consumable
part_8589935706,164,Consumable
part_8590028995,4,Consumable
part_8589937572,33,Consumable
part_8589979517,5,Consumable
part_8590064029,2,Consumable
part_8589945106,9,Consumable
part_8589938582,94,Consumable
part_8589935952,67,Consumable
part_8589987865,5,Consumable
part_8589935022,10,Consumable
part_8589951973,34,Consumable
part_8590156495,1,Consumable
part_8589976247,1,Consumable
part_8589987097,4,Consumable
part_8590005840,5,Consumable
part_8589966320,12,Consumable
part_8590111693,1,Consumable
part_8589938606,23,Consumable
part_8589942995,3,Consumable
part_8589957536,50,Consumable
part_8590062745,1,Consumable
part_8589946127,29,Consumable
part_8589937919,17,Consumable
part_8589966106,5,Consumable
part_8590024886,3,Consumable
part_8589946506,18,Consumable
part_8589960059,3,Consumable
part_8589975283,4,Consumable
part_8589949633,16,Consumable
part_8589952670,18,Consumable
part_8589979384,10,Consumable
part_8589936561,13,Consumable
part_8590066571,3,Consumable
part_8589943677,23,Consumable
part_8589957482,20,Consumable
part_8589944176,10,Consumable
part_8590229465,2,Consumable
part_8589975390,1,Consumable
part_8589956106,10,Consumable
part_8590034208,10,Consumable
part_8589999876,15,Consumable
part_8589969086,16,Consumable
part_8590062735,2,Consumable
part_8590038459,2,Consumable
part_8589986978,5,Consumable
part_8590099287,1,Consumable
part_8589985105,2,Consumable
part_8590086880,1,Consumable
part_8589977726,2,Consumable
part_8590034837,2,Consumable
part_8590051839,2,Consumable
part_8589975433,16,Consumable
part_8589975787,5,Consumable
part_8590022864,3,Consumable
part_8589979111,10,Consumable
part_8589967921,6,Consumable
part_8590077337,1,Consumable
part_8589988106,2,Consumable
part_8589957579,2,Consumable
part_8589960297,1,Consumable
part_8590274346,2,Consumable
part_8589953330,18,Consumable
part_8590049983,3,Consumable
part_8589975019,1,Consumable
part_8590068627,6,Consumable
part_8589975006,2,Consumable
part_8590001695,8,Consumable
part_8589947176,23,Consumable
part_8590055246,1,Consumable
part_8590093430,1,Consumable
part_8590138991,1,Consumable
part_8590187782,1,Consumable
part_8590262868,1,Consumable
part_8590029814,4,Consumable
part_8590031786,1,Consumable
part_8590114633,9,Consumable
part_8590237435,2,Consumable
part_8589957894,5,Consumable
part_8589979584,3,Consumable
part_8590262867,1,Consumable
part_8590146075,4,Consumable
part_8590027448,2,Consumable
part_8590282963,1,Consumable
part_8590225839,1,Consumable
part_8590219213,2,Consumable
part_8590047599,1,Consumable
part_8590009156,1,Consumable
part_8590168202,3,Consumable
part_8589954648,4,Consumable
part_8589995361,3,Consumable
part_8589988554,12,Consumable
part_8589967754,12,Consumable
part_8590032337,5,Consumable
part_8590123095,1,Consumable
part_8590126195,2,Consumable
part_8590086891,1,Consumable
part_8590034110,5,Consumable
part_8590200844,1,Consumable
part_8590190451,2,Consumable
part_8589947374,9,Consumable
part_8589940328,24,Consumable
part_8590189943,1,Consumable
part_8590206968,1,Consumable
part_8590003423,6,Consumable
part_8590057042,1,Consumable
